"Cst_Cnt","Cruise_ID","Cruise","Cruz_Sta","DbSta_ID","Cast_ID","Sta_ID","Quarter","Sta_Code","Distance","Date","Year","Month","Julian_Date","Julian_Day","Time","Lat_Dec","Lat_Deg","Lat_Min","Lat_Hem","Lon_Dec","Lon_Deg","Lon_Min","Lon_Hem","Rpt_Line","St_Line","Ac_Line","Rpt_Sta","St_Station","Ac_Sta","Bottom_D","Secchi","ForelU","Ship_Name","Ship_Code","Data_Type","Order_Occ","Event_Num","Cruz_Leg","Orig_Sta_ID","Data_Or","Cruz_Num","IntChl","IntC14","Inc_Str","Inc_End","PST_LAN","Civil_T","TimeZone","Wave_Dir","Wave_Ht","Wave_Prd","Wind_Dir","Wind_Spd","Barometer","Dry_T","Wet_T","Wea","Cloud_Typ","Cloud_Amt","Visibility"
29517,"2000-06-29-C-32NM",200007,20000708330550,8330550,"20-0007NM-PR-191-1819-08330550","083.3 055.0",3,"ST",-63.4,"07/09/2000",2000,7,36716,191,"12/30/1899 18:19:00",33.746666,33,44.8,"N",-120.413333,-120,24.8,"W",83.3,83.3,83.3,55,55,55,1021,9,NA,"RV NEW HORIZON","32NM","PR",47,462,NA,"83   55","3101","0007",109.4,2395.5,"12/30/1899 12:07:00","12/30/1899 19:44:00","12/30/1899 12:07:00","12/30/1899 19:42:00",8,31,3,6,31,12,1015,15.8,14.1,2,7,8,8
29518,"2000-06-29-C-32NM",200007,20000708330510,8330510,"20-0007NM-MX-191-2051-08330510","083.3 051.0",3,"ST",-47.72,"07/09/2000",2000,7,36716,191,"12/30/1899 20:51:00",33.878333,33,52.7,"N",-120.141666,-120,8.5,"W",83.3,83.3,83.3,51,51,51.1,103,12,NA,"RV NEW HORIZON","32NM","MX",48,472,NA,"83   51","3101","0007",51.3,NA,"","","","",NA,29,2,6,28,14,1016.4,17,15.7,1,7,3,8
29519,"2000-06-29-C-32NM",200007,20000708330420,8330420,"20-0007NM-MX-192-0340-08330420","083.3 042.0",3,"ST",-12.2,"07/10/2000",2000,7,36717,192,"12/30/1899 03:40:00",34.18,34,10.8,"N",-119.526666,-119,31.6,"W",83.3,83.3,83.3,42,42,42.2,165,NA,NA,"RV NEW HORIZON","32NM","MX",49,482,NA,"83   42","3101","0007",57.4,NA,"","","","",NA,29,2,5,27,17,1014.1,16.3,14.8,1,6,2,7
29520,"2000-06-29-C-32NM",200007,20000708330406,8330406,"20-0007NM-MX-192-0619-08330406","083.3 040.6",3,"ST",-6.04,"07/10/2000",2000,7,36717,192,"12/30/1899 06:19:00",34.22,34,13.2,"N",-119.411666,-119,24.7,"W",83.3,83.3,83.3,40.6,40.6,40.6,36,NA,NA,"RV NEW HORIZON","32NM","MX",50,492,NA,"83   40.6","3101","0007",26,NA,"","","","",NA,NA,NA,NA,27,7,1014.5,16.5,14.9,NA,NA,NA,NA
29521,"2000-06-29-C-32NM",200007,20000708180469,8180469,"20-0007NM-MX-192-1036-08180469","081.8 046.9",3,"ST",-14.17,"07/10/2000",2000,7,36717,192,"12/30/1899 10:36:00",34.273333,34,16.4,"N",-120.03,-120,1.8,"W",82,81.8,81.8,47,46.9,47,580,NA,NA,"RV NEW HORIZON","32NM","MX",51,502,NA,"82   47","3101","0007",55,NA,"","","","",NA,NA,NA,NA,27,12,1013.8,15,13.7,NA,NA,NA,NA
29522,"2000-06-29-C-32NM",200007,20000708000510,8000510,"20-0007NM-MX-192-1511-08000510","080.0 051.0",3,"ST",-2.67,"07/10/2000",2000,7,36717,192,"12/30/1899 15:11:00",34.448333,34,26.9,"N",-120.525,-120,31.5,"W",80,80,80,51,51,51,77,NA,NA,"RV NEW HORIZON","32NM","MX",52,512,NA,"80   51","3101","0007",69.1,NA,"","","","",NA,30,2,8,30,7,1015.5,14,13,2,7,8,6
29523,"2000-06-29-C-32NM",200007,20000708000550,8000550,"20-0007NM-PR-192-1830-08000550","080.0 055.0",3,"ST",-18.64,"07/10/2000",2000,7,36717,192,"12/30/1899 18:30:00",34.315,34,18.9,"N",-120.805,-120,48.3,"W",80,80,80,55,55,55,798,19,NA,"RV NEW HORIZON","32NM","PR",53,522,NA,"80   55","3101","0007",32.5,376.7,"12/30/1899 12:08:00","12/30/1899 19:53:00","12/30/1899 12:08:00","12/30/1899 19:49:00",8,30,2,7,30,7,1016.5,14.9,13.7,2,7,8,7
29524,"2000-06-29-C-32NM",200007,20000708000600,8000600,"20-0007NM-MX-192-2243-08000600","080.0 060.0",3,"ST",-38.22,"07/10/2000",2000,7,36717,192,"12/30/1899 22:43:00",34.156666,34,9.4,"N",-121.15,-121,9,"W",80,80,80,60,60,59.9,2182,22,NA,"RV NEW HORIZON","32NM","MX",54,532,NA,"80   60","3101","0007",36.2,NA,"","","","",NA,31,3,9,32,5,1015.5,17,14.9,4,7,8,7
29525,"2000-06-29-C-32NM",200007,20000708000700,8000700,"20-0007NM-MX-193-0532-08000700","080.0 070.0",3,"ST",-78.16,"07/11/2000",2000,7,36718,193,"12/30/1899 05:32:00",33.818333,33,49.1,"N",-121.841666,-121,50.5,"W",80,80,80,70,70,70,3632,NA,NA,"RV NEW HORIZON","32NM","MX",55,542,NA,"80   70","3101","0007",31,NA,"","","","",NA,NA,NA,NA,32,7,1015.7,16.1,13.9,NA,NA,NA,NA
29526,"2000-06-29-C-32NM",200007,20000708000800,8000800,"20-0007NM-MX-193-1128-08000800","080.0 080.0",3,"ST",-118.49,"07/11/2000",2000,7,36718,193,"12/30/1899 11:28:00",33.483333,33,29,"N",-122.541666,-122,32.5,"W",80,80,80,80,80,80.1,4007,NA,NA,"RV NEW HORIZON","32NM","MX",56,552,NA,"80   80","3101","0007",28.7,NA,"","","","",NA,NA,NA,NA,32,8,1015.6,15.7,14.7,NA,NA,NA,NA
29527,"2000-06-29-C-32NM",200007,20000708000900,8000900,"20-0007NM-PR-193-1733-08000900","080.0 090.0",3,"ST",-157.97,"07/11/2000",2000,7,36718,193,"12/30/1899 17:33:00",33.156666,33,9.4,"N",-123.225,-123,13.5,"W",80,80,80,90,90,90,4230,30,NA,"RV NEW HORIZON","32NM","PR",57,562,NA,"80   90","3101","0007",29.6,179.2,"12/30/1899 12:16:00","12/30/1899 19:56:00","12/30/1899 12:16:00","12/30/1899 19:56:00",8,34,4,8,35,8,1016.6,17,14.5,2,7,8,7
29528,"2000-06-29-C-32NM",200007,20000708001000,8001000,"20-0007NM-MX-193-2317-08001000","080.0 100.0",3,"ST",-197.91,"07/11/2000",2000,7,36718,193,"12/30/1899 23:17:00",32.818333,32,49.1,"N",-123.908333,-123,54.5,"W",80,80,80,100,100,100,4370,26,NA,"RV NEW HORIZON","32NM","MX",58,572,NA,"80  100","3101","0007",31,NA,"","","","",NA,34,3,8,35,9,1017.4,17,15.4,1,6,7,8
29529,"2000-06-29-C-32NM",200007,20000707671000,7671000,"20-0007NM-MX-194-0520-07671000","076.7 100.0",3,"ST",-209.87,"07/12/2000",2000,7,36719,194,"12/30/1899 05:20:00",33.386666,33,23.2,"N",-124.326666,-124,19.6,"W",76.7,76.7,76.7,100,100,100.1,4493,NA,NA,"RV NEW HORIZON","32NM","MX",59,582,NA,"77  100","3101","0007",28.2,NA,"","","","",NA,NA,NA,NA,31,12,1017.2,16,14.6,NA,NA,NA,NA
29530,"2000-06-29-C-32NM",200007,20000707670900,7670900,"20-0007NM-MX-194-1118-07670900","076.7 090.0",3,"ST",-169.89,"07/12/2000",2000,7,36719,194,"12/30/1899 11:18:00",33.723333,33,43.4,"N",-123.636666,-123,38.2,"W",76.7,76.7,76.7,90,90,90,4201,NA,NA,"RV NEW HORIZON","32NM","MX",60,592,NA,"77   90","3101","0007",28.2,NA,"","","","",NA,NA,NA,NA,31,8,1017,16,14.5,NA,NA,NA,NA
29531,"2000-06-29-C-32NM",200007,20000707670800,7670800,"20-0007NM-PR-194-1724-07670800","076.7 080.0",3,"ST",-129.44,"07/12/2000",2000,7,36719,194,"12/30/1899 17:24:00",34.065,34,3.9,"N",-122.936666,-122,56.2,"W",76.7,76.7,76.7,80,80,79.9,4231,31,NA,"RV NEW HORIZON","32NM","PR",61,602,NA,"77   80","3101","0007",26.2,265.8,"12/30/1899 12:18:00","12/30/1899 19:52:00","12/30/1899 12:18:00","12/30/1899 19:52:00",8,33,3,8,33,3,1018.3,17.5,14.3,2,7,8,7
29532,"2000-06-29-C-32NM",200007,20000707670700,7670700,"20-0007NM-MX-195-0009-07670700","076.7 070.0",3,"ST",-90.19,"07/13/2000",2000,7,36720,195,"12/30/1899 00:09:00",34.39,34,23.4,"N",-122.25,-122,15,"W",76.7,76.7,76.7,70,70,70,4027,18,NA,"RV NEW HORIZON","32NM","MX",62,612,NA,"77   70","3101","0007",49.4,NA,"","","","",NA,32,3,8,16,4,1018.6,19.6,16,2,7,8,8
29533,"2000-06-29-C-32NM",200007,20000707670600,7670600,"20-0007NM-MX-195-0614-07670600","076.7 060.0",3,"ST",-50.38,"07/13/2000",2000,7,36720,195,"12/30/1899 06:14:00",34.723333,34,43.4,"N",-121.553333,-121,33.2,"W",76.7,76.7,76.7,60,60,60,925,NA,NA,"RV NEW HORIZON","32NM","MX",63,622,NA,"77   60","3101","0007",79.2,NA,"","","","",NA,NA,NA,NA,24,2,1019.1,17.2,13.9,NA,NA,NA,NA
29534,"2000-06-29-C-32NM",200007,20000707670550,7670550,"20-0007NM-MX-195-1032-07670550","076.7 055.0",3,"ST",-30.26,"07/13/2000",2000,7,36720,195,"12/30/1899 10:32:00",34.891666,34,53.5,"N",-121.2,-121,12,"W",76.7,76.7,76.7,55,55,55,568,NA,NA,"RV NEW HORIZON","32NM","MX",64,632,NA,"77   55","3101","0007",34.7,NA,"","","","",NA,NA,NA,NA,24,4,1019.1,15.5,13.2,NA,NA,NA,NA
29535,"2000-06-29-C-32NM",200007,20000707670510,7670510,"20-0007NM-MX-195-1415-07670510","076.7 051.0",3,"ST",-14.48,"07/13/2000",2000,7,36720,195,"12/30/1899 14:15:00",35.025,35,1.5,"N",-120.923333,-120,55.4,"W",76.7,76.7,76.7,51,51,51,249,10,NA,"RV NEW HORIZON","32NM","MX",65,642,NA,"77   51","3101","0007",65.4,NA,"","","","",NA,34,2,8,0,0,1019.2,14.8,13.1,0,NA,0,8
29536,"2000-06-29-C-32NM",200007,20000707670490,7670490,"20-0007NM-MX-195-1650-07670490","076.7 049.0",3,"ST",-6.46,"07/13/2000",2000,7,36720,195,"12/30/1899 16:50:00",35.091666,35,5.5,"N",-120.781666,-120,46.9,"W",76.7,76.7,76.7,49,49,49,78,9,NA,"RV NEW HORIZON","32NM","MX",66,652,NA,"77   49","3101","0007",252.4,NA,"","","","",NA,30,1,8,28,1,1020.5,18.5,14.7,0,NA,0,8
29537,"2000-10-12-C-32NM",200010,20001009330267,9330267,"20-0010NM-PR-286-1825-09330267","093.3 026.7",4,"ST",-1.95,"10/12/2000",2000,10,36811,286,"12/30/1899 18:25:00",32.956666,32,57.4,"N",-117.305,-117,18.3,"W",93.3,93.3,93.3,26.7,26.7,26.7,63,10,NA,"RV NEW HORIZON","32NM","PR",1,2,NA,"93   26.7","3101","0010",36.2,582.5,"12/30/1899 11:32:00","12/30/1899 17:43:00","12/30/1899 11:35:00","12/30/1899 17:44:00",8,29,2,8,23,3,1019.6,19.3,15.8,1,3,4,8
29538,"2000-10-12-C-32NM",200010,20001009330280,9330280,"20-0010NM-MX-286-2317-09330280","093.3 028.0",4,"ST",-7.16,"10/12/2000",2000,10,36811,286,"12/30/1899 23:17:00",32.908333,32,54.5,"N",-117.398333,-117,23.9,"W",93.3,93.3,93.3,28,28,28.1,565,21,NA,"RV NEW HORIZON","32NM","MX",2,12,NA,"93   28","3101","0010",32.5,NA,"","","","",NA,31,2,8,28,10,1019.5,18.6,14.9,1,8,2,8
29539,"2000-10-12-C-32NM",200010,20001009330300,9330300,"20-0010NM-MX-287-0234-09330300","093.3 030.0",4,"ST",-15.18,"10/13/2000",2000,10,36812,287,"12/30/1899 02:34:00",32.838333,32,50.3,"N",-117.535,-117,32.1,"W",93.3,93.3,93.3,30,30,30.1,870,NA,NA,"RV NEW HORIZON","32NM","MX",3,22,NA,"93   30","3101","0010",32.1,NA,"","","","",NA,NA,NA,NA,28,12,1019.4,17.9,14.9,NA,NA,NA,NA
29540,"2000-10-12-C-32NM",200010,20001009330350,9330350,"20-0010NM-PR-287-1734-09330350","093.3 035.0",4,"ST",-35,"10/13/2000",2000,10,36812,287,"12/30/1899 17:34:00",32.68,32,40.8,"N",-117.88,-117,52.8,"W",93.3,93.3,93.3,35,35,35.1,595,25,NA,"RV NEW HORIZON","32NM","PR",5,42,NA,"93   35","3101","0010",42.1,345,"12/30/1899 11:35:00","12/30/1899 17:46:00","12/30/1899 11:37:00","12/30/1899 17:48:00",8,33,3,7,33,10,1018.6,17.8,15.5,1,8,3,8
29541,"2000-10-12-C-32NM",200010,20001009330400,9330400,"20-0010NM-MX-287-2049-09330400","093.3 040.0",4,"ST",-54.78,"10/13/2000",2000,10,36812,287,"12/30/1899 20:49:00",32.511666,32,30.7,"N",-118.216666,-118,13,"W",93.3,93.3,93.3,40,40,40,1620,16,NA,"RV NEW HORIZON","32NM","MX",6,52,NA,"93   40","3101","0010",27.7,NA,"","","","",NA,31,2,7,30,10,1019.1,19.8,17.2,1,1,1,8
29542,"2000-10-12-C-32NM",200010,20001009330450,9330450,"20-0010NM-MX-288-0129-09330450","093.3 045.0",4,"ST",-74.91,"10/14/2000",2000,10,36813,288,"12/30/1899 01:29:00",32.34,32,20.4,"N",-118.558333,-118,33.5,"W",93.3,93.3,93.3,45,45,45.1,1420,NA,NA,"RV NEW HORIZON","32NM","MX",7,62,NA,"93   45","3101","0010",35.1,NA,"","","","",NA,28,3,7,30,13,1016.8,17.4,15.8,1,2,3,8
29543,"2000-10-12-C-32NM",200010,20001009330500,9330500,"20-0010NM-MX-288-0513-09330500","093.3 050.0",4,"ST",-94.31,"10/14/2000",2000,10,36813,288,"12/30/1899 05:13:00",32.181666,32,10.9,"N",-118.891666,-118,53.5,"W",93.3,93.3,93.3,50,50,50,1465,NA,NA,"RV NEW HORIZON","32NM","MX",8,72,NA,"93   50","3101","0010",27.1,NA,"","","","",NA,NA,NA,NA,31,11,1017.5,18,15.7,NA,NA,NA,NA
29544,"2000-10-12-C-32NM",200010,20001009330550,9330550,"20-0010NM-MX-288-0913-09330550","093.3 055.0",4,"ST",-114.77,"10/14/2000",2000,10,36813,288,"12/30/1899 09:13:00",32.008333,32,0.5,"N",-119.238333,-119,14.3,"W",93.3,93.3,93.3,55,55,55.1,1608,NA,NA,"RV NEW HORIZON","32NM","MX",9,82,NA,"93   55","3101","0010",22,NA,"","","","",NA,NA,NA,NA,29,12,1017,17.4,15.5,NA,NA,NA,NA
29545,"2000-10-12-C-32NM",200010,20001009330600,9330600,"20-0010NM-PR-288-1846-09330600","093.3 060.0",4,"ST",-134.6,"10/14/2000",2000,10,36813,288,"12/30/1899 18:46:00",31.845,31,50.7,"N",-119.576666,-119,34.6,"W",93.3,93.3,93.3,60,60,60.1,1846,20,NA,"RV NEW HORIZON","32NM","PR",10,92,NA,"93   60","3101","0010",31,143.1,"12/30/1899 11:46:00","12/30/1899 17:54:00","12/30/1899 11:44:00","12/30/1899 17:55:00",8,32,3,8,31,18,1017,18.8,16.5,1,3,6,8
29546,"2000-10-12-C-32NM",200010,20001009330700,9330700,"20-0010NM-MX-288-2352-09330700","093.3 070.0",4,"ST",-174,"10/14/2000",2000,10,36813,288,"12/30/1899 23:52:00",31.516666,31,31,"N",-120.245,-120,14.7,"W",93.3,93.3,93.3,70,70,70,3928,21,NA,"RV NEW HORIZON","32NM","MX",11,102,NA,"93   70","3101","0010",29.7,NA,"","","","",NA,35,5,6,34,17,1015.4,17.8,15.2,1,6,7,8
29547,"2000-10-12-C-32NM",200010,20001009330800,9330800,"20-0010NM-MX-289-0555-09330800","093.3 080.0",4,"ST",-214.21,"10/15/2000",2000,10,36814,289,"12/30/1899 05:55:00",31.185,31,11.1,"N",-120.926666,-120,55.6,"W",93.3,93.3,93.3,80,80,80,3861,NA,NA,"RV NEW HORIZON","32NM","MX",12,112,NA,"93   80","3101","0010",28.9,NA,"","","","",NA,NA,NA,NA,32,20,1016.8,17.3,14.9,NA,NA,NA,NA
29548,"2000-10-12-C-32NM",200010,20001009330900,9330900,"20-0010NM-MX-289-1152-09330900","093.3 090.0",4,"ST",-254.31,"10/15/2000",2000,10,36814,289,"12/30/1899 11:52:00",30.843333,30,50.6,"N",-121.596666,-121,35.8,"W",93.3,93.3,93.3,90,90,90.1,4156,NA,NA,"RV NEW HORIZON","32NM","MX",13,122,NA,"93   90","3101","0010",19.2,NA,"","","","",NA,NA,NA,NA,33,18,1017.7,17.2,14.8,NA,NA,NA,NA
29549,"2000-10-12-C-32NM",200010,20001009331000,9331000,"20-0010NM-PR-289-1749-09331000","093.3 100.0",4,"ST",-293.84,"10/15/2000",2000,10,36814,289,"12/30/1899 17:49:00",30.516666,30,31,"N",-122.261666,-122,15.7,"W",93.3,93.3,93.3,100,100,100,4166,29,NA,"RV NEW HORIZON","32NM","PR",14,132,NA,"93  100","3101","0010",24.6,105.6,"12/30/1899 11:54:00","12/30/1899 18:02:00","12/30/1899 11:55:00","12/30/1899 18:04:00",8,33,4,6,32,12,1018.6,18.1,15.7,1,6,7,8
29550,"2000-10-12-C-32NM",200010,20001009331100,9331100,"20-0010NM-MX-289-2349-09331100","093.3 110.0",4,"ST",-333.83,"10/15/2000",2000,10,36814,289,"12/30/1899 23:49:00",30.178333,30,10.7,"N",-122.926666,-122,55.6,"W",93.3,93.3,93.3,110,110,110,3581,25,NA,"RV NEW HORIZON","32NM","MX",15,142,NA,"93  110","3101","0010",25.4,NA,"","","","",NA,34,4,9,34,13,1017.8,18.4,15.1,2,6,8,8
29551,"2000-10-12-C-32NM",200010,20001009331200,9331200,"20-0010NM-MX-290-0528-09331200","093.3 120.0",4,"ST",-373.52,"10/16/2000",2000,10,36815,290,"12/30/1899 05:28:00",29.848333,29,50.9,"N",-123.588333,-123,35.3,"W",93.3,93.3,93.3,120,120,120,4144,NA,NA,"RV NEW HORIZON","32NM","MX",16,152,NA,"93  120","3101","0010",24.4,NA,"","","","",NA,NA,NA,NA,34,13,1018.9,18.1,14.2,NA,NA,NA,NA
29552,"2000-10-12-C-32NM",200010,20001009001200,9001200,"20-0010NM-MX-290-1142-09001200","090.0 120.0",4,"ST",-368.14,"10/16/2000",2000,10,36815,290,"12/30/1899 11:42:00",30.42,30,25.2,"N",-123.998333,-123,59.9,"W",90,90,90,120,120,120,4227,NA,NA,"RV NEW HORIZON","32NM","MX",17,162,NA,"90  120","3101","0010",22.9,NA,"","","","",NA,NA,NA,NA,36,12,1018.5,17.2,13.4,NA,NA,NA,NA
29553,"2000-10-12-C-32NM",200010,20001009001100,9001100,"20-0010NM-PR-290-1746-09001100","090.0 110.0",4,"ST",-328.28,"10/16/2000",2000,10,36815,290,"12/30/1899 17:46:00",30.751666,30,45.1,"N",-123.33,-123,19.8,"W",90,90,90,110,110,110,4024,30,NA,"RV NEW HORIZON","32NM","PR",18,172,NA,"90  110","3101","0010",27.2,138.4,"12/30/1899 11:56:00","12/30/1899 18:00:00","12/30/1899 11:58:00","12/30/1899 18:02:00",8,35,2,6,2,8,1019.4,17.7,14,2,6,8,8
29554,"2000-10-12-C-32NM",200010,20001009001000,9001000,"20-0010NM-MX-290-2342-09001000","090.0 100.0",4,"ST",-288.35,"10/16/2000",2000,10,36815,290,"12/30/1899 23:42:00",31.086666,31,5.2,"N",-122.66,-122,39.6,"W",90,90,90,100,100,100,4015,27,NA,"RV NEW HORIZON","32NM","MX",19,182,NA,"90  100","3101","0010",22,NA,"","","","",NA,35,3,7,34,8,1017.9,18,14.3,1,6,4,8
29555,"2000-10-12-C-32NM",200010,20001009000900,9000900,"20-0010NM-MX-291-0525-09000900","090.0 090.0",4,"ST",-248.63,"10/17/2000",2000,10,36816,291,"12/30/1899 05:25:00",31.418333,31,25.1,"N",-121.99,-121,59.4,"W",90,90,90,90,90,90,3906,NA,NA,"RV NEW HORIZON","32NM","MX",20,192,NA,"90   90","3101","0010",23.1,NA,"","","","",NA,NA,NA,NA,32,8,1018,16.8,14.3,NA,NA,NA,NA
29556,"2000-10-12-C-32NM",200010,20001009000800,9000800,"20-0010NM-MX-291-1107-09000800","090.0 080.0",4,"ST",-208.49,"10/17/2000",2000,10,36816,291,"12/30/1899 11:07:00",31.755,31,45.3,"N",-121.311666,-121,18.7,"W",90,90,90,80,80,79.9,3697,NA,NA,"RV NEW HORIZON","32NM","MX",21,202,NA,"90   80","3101","0010",23.5,NA,"","","","",NA,NA,NA,NA,28,7,1017.3,17.8,14.8,NA,NA,NA,NA
29557,"2000-10-12-C-32NM",200010,20001009000700,9000700,"20-0010NM-PR-291-1812-09000700","090.0 070.0",4,"ST",-168.55,"10/17/2000",2000,10,36816,291,"12/30/1899 18:12:00",32.086666,32,5.2,"N",-120.631666,-120,37.9,"W",90,90,90,70,70,69.9,3812,27,NA,"RV NEW HORIZON","32NM","PR",22,212,NA,"90   70","3101","0010",18.7,182,"12/30/1899 11:44:00","12/30/1899 17:51:00","12/30/1899 11:48:00","12/30/1899 17:51:00",8,32,1,7,33,10,1017.9,18,15.5,1,4,7,8
29558,"2000-10-12-C-32NM",200010,20001009000600,9000600,"20-0010NM-MX-292-0435-09000600","090.0 060.0",4,"ST",-129.03,"10/18/2000",2000,10,36817,292,"12/30/1899 04:35:00",32.42,32,25.2,"N",-119.96,-119,57.6,"W",90,90,90,60,60,60,862,NA,NA,"RV NEW HORIZON","32NM","MX",23,222,NA,"90   60","3101","0010",31.8,NA,"","","","",NA,NA,NA,NA,32,17,1017,17.2,15.7,NA,NA,NA,NA
29559,"2000-10-12-C-32NM",200010,20001009000530,9000530,"20-0010NM-MX-292-0927-09000530","090.0 053.0",4,"ST",-101.22,"10/18/2000",2000,10,36817,292,"12/30/1899 09:27:00",32.653333,32,39.2,"N",-119.485,-119,29.1,"W",90,90,90,53,53,53,1322,NA,NA,"RV NEW HORIZON","32NM","MX",24,232,NA,"90   53","3101","0010",22.2,NA,"","","","",NA,NA,NA,NA,29,18,1017,16.4,15.1,NA,NA,NA,NA
29560,"2000-10-12-C-32NM",200010,20001009000450,9000450,"20-0010NM-PR-292-1734-09000450","090.0 045.0",4,"ST",-69.41,"10/18/2000",2000,10,36817,292,"12/30/1899 17:34:00",32.92,32,55.2,"N",-118.94,-118,56.4,"W",90,90,90,45,45,45,1692,17,NA,"RV NEW HORIZON","32NM","PR",25,242,NA,"90   45","3101","0010",31.3,328.6,"12/30/1899 11:41:00","12/30/1899 17:37:00","12/30/1899 11:41:00","12/30/1899 17:37:00",8,28,2,7,28,8,1016,18,16,2,4,8,8
29561,"2000-10-12-C-32NM",200010,20001009000370,9000370,"20-0010NM-MX-293-0200-09000370","090.0 037.0",4,"ST",-37.46,"10/19/2000",2000,10,36818,293,"12/30/1899 02:00:00",33.181666,33,10.9,"N",-118.386666,-118,23.2,"W",90,90,90,37,37,37,1176,NA,NA,"RV NEW HORIZON","32NM","MX",27,262,NA,"90   37","3101","0010",58.9,NA,"","","","",NA,NA,NA,NA,28,9,1015.2,17.9,16.2,NA,NA,NA,NA
29562,"2000-10-12-C-32NM",200010,20001009000350,9000350,"20-0010NM-MX-293-0449-09000350","090.0 035.0",4,"ST",-29.3,"10/19/2000",2000,10,36818,293,"12/30/1899 04:49:00",33.253333,33,15.2,"N",-118.248333,-118,14.9,"W",90,90,90,35,35,35,303,NA,NA,"RV NEW HORIZON","32NM","MX",28,272,NA,"90   35","3101","0010",43.7,NA,"","","","",NA,NA,NA,NA,20,4,1015.8,18.2,16.5,NA,NA,NA,NA
29563,"2000-10-12-C-32NM",200010,20001009000300,9000300,"20-0010NM-MX-293-0841-09000300","090.0 030.0",4,"ST",-9.44,"10/19/2000",2000,10,36818,293,"12/30/1899 08:41:00",33.418333,33,25.1,"N",-117.905,-117,54.3,"W",90,90,90,30,30,30,616,NA,NA,"RV NEW HORIZON","32NM","MX",29,282,NA,"90   30","3101","0010",30.7,NA,"","","","",NA,NA,NA,NA,30,5,1016,19.2,16.5,2,7,8,8
29564,"2000-10-12-C-32NM",200010,20001009000280,9000280,"20-0010NM-PR-293-1830-09000280","090.0 028.0",4,"ST",-1.5,"10/19/2000",2000,10,36818,293,"12/30/1899 18:30:00",33.483333,33,29,"N",-117.766666,-117,46,"W",90,90,90,28,28,28,63,19,NA,"RV NEW HORIZON","32NM","PR",30,292,NA,"90   28","3101","0010",36.3,577.1,"12/30/1899 11:34:00","12/30/1899 17:38:00","12/30/1899 11:36:00","12/30/1899 17:38:00",8,31,2,6,30,2,1016,19.2,16.5,2,7,8,8
29565,"2000-10-12-C-32NM",200010,20001008670330,8670330,"20-0010NM-MX-293-2351-08670330","086.7 033.0",4,"ST",-3.9,"10/19/2000",2000,10,36818,293,"12/30/1899 23:51:00",33.886666,33,53.2,"N",-118.496666,-118,29.8,"W",86.7,86.7,86.7,33,33,33.1,61,13,NA,"RV NEW HORIZON","32NM","MX",31,302,NA,"87   33","3101","0010",51,NA,"","","","",NA,25,1,7,25,11,1013.2,16.8,15,4,7,8,7
29566,"2000-10-12-C-32NM",200010,20001008670350,8670350,"20-0010NM-MX-294-0155-08670350","086.7 035.0",4,"ST",-11.56,"10/20/2000",2000,10,36819,294,"12/30/1899 01:55:00",33.825,33,49.5,"N",-118.635,-118,38.1,"W",86.7,86.7,86.7,35,35,35.1,683,NA,NA,"RV NEW HORIZON","32NM","MX",32,312,NA,"87   35","3101","0010",40,NA,"","","","",NA,28,2,6,27,8,1012.7,16.5,14.3,NA,NA,NA,NA
29567,"2000-10-12-C-32NM",200010,20001008670400,8670400,"20-0010NM-MX-294-0855-08670400","086.7 040.0",4,"ST",-31.41,"10/20/2000",2000,10,36819,294,"12/30/1899 08:55:00",33.655,33,39.3,"N",-118.978333,-118,58.7,"W",86.7,86.7,86.7,40,40,40.1,722,NA,NA,"RV NEW HORIZON","32NM","MX",34,332,NA,"87   40","3101","0010",36.3,NA,"","","","",NA,NA,NA,NA,7,4,1014.4,16.9,15.1,NA,NA,NA,NA
29568,"2000-10-12-C-32NM",200010,20001008670450,8670450,"20-0010NM-MX-294-1314-08670450","086.7 045.0",4,"ST",-50.9,"10/20/2000",2000,10,36819,294,"12/30/1899 13:14:00",33.498333,33,29.9,"N",-119.32,-119,19.2,"W",86.7,86.7,86.7,45,45,44.9,1655,NA,NA,"RV NEW HORIZON","32NM","MX",35,342,NA,"87   45","3101","0010",65.6,NA,"","","","",NA,NA,NA,NA,6,2,1013.8,15.3,14.3,NA,NA,NA,NA
29569,"2000-10-12-C-32NM",200010,20001008670500,8670500,"20-0010NM-PR-294-1825-08670500","086.7 050.0",4,"ST",-71.03,"10/20/2000",2000,10,36819,294,"12/30/1899 18:25:00",33.323333,33,19.4,"N",-119.663333,-119,39.8,"W",86.7,86.7,86.7,50,50,50,80,18,NA,"RV NEW HORIZON","32NM","PR",36,352,NA,"87   50","3101","0010",34.9,331.7,"12/30/1899 11:44:00","12/30/1899 17:47:00","12/30/1899 11:44:00","12/30/1899 17:47:00",8,30,4,6,33,4,1014.5,15.8,14.7,2,7,8,7
29570,"2000-10-12-C-32NM",200010,20001008670550,8670550,"20-0010NM-MX-294-2113-08670550","086.7 055.0",4,"ST",-90.97,"10/20/2000",2000,10,36819,294,"12/30/1899 21:13:00",33.158333,33,9.5,"N",-120.008333,-120,0.5,"W",86.7,86.7,86.7,55,55,55,1192,23,NA,"RV NEW HORIZON","32NM","MX",37,362,NA,"87   55","3101","0010",31.1,NA,"","","","",NA,31,4,6,32,13,1014.5,15.9,15,1,6,4,8
