Cruise,Ship,Date,Latitude,Longitude,Abundance per m2,Species
CALCOFI 9702,DAVID STARR JORDAN,2/4/97,32.917,-118.933,128.228,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.883,-118.483,2.57,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.817,-118.633,1547.083,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.65,-118.983,114.247,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.483,-119.317,1474.691,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.317,-119.667,75.983,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/5/97,33.167,-120,643.914,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/6/97,32.983,-120.35,383.146,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/6/97,32.65,-121.033,33.642,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/6/97,32.317,-121.717,0.479,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/6/97,31.983,-122.4,4.967,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/8/97,32.917,-122.133,5.605,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,34.233,-119.417,10.4,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,34.183,-119.517,534.971,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,33.883,-120.133,65.276,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,33.75,-120.417,219.327,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,33.583,-120.75,415.659,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/9/97,33.25,-121.45,11.949,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/10/97,34.45,-120.517,29.836,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/10/97,34.317,-120.8,2434.91,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/10/97,34.15,-121.15,93.79,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/10/97,33.817,-121.85,196.275,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/10/97,34.283,-120.033,1940.907,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/11/97,33.483,-122.533,47.788,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/13/97,34.883,-121.2,568.304,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/13/97,34.717,-121.55,528.738,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/13/97,34.55,-121.9,47.495,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/13/97,34.383,-122.25,49.514,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/14/97,35.083,-120.783,0.428,Euphausia pacifica - All phases and stages
CALCOFI 9702,DAVID STARR JORDAN,2/14/97,35.017,-120.917,2373.991,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/2/97,32.95,-117.3,0,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/2/97,32.917,-117.4,506.563,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/2/97,32.85,-117.533,1318.87,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/2/97,32.683,-117.867,145.288,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/3/97,32.517,-118.217,75.455,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/3/97,32.35,-118.567,0.46,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/3/97,32.183,-118.883,1267.97,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/3/97,32.017,-119.233,297.987,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/3/97,31.85,-119.567,755.417,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/4/97,31.517,-120.25,400.838,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/6/97,31.75,-121.317,77.646,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/7/97,32.65,-119.483,905.828,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/7/97,32.417,-119.967,172.927,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/7/97,32.083,-120.633,803.918,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/8/97,33.483,-117.767,83.024,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/8/97,33.417,-117.9,83.64,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/8/97,33.25,-118.25,8.94,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/8/97,33.183,-118.383,304.113,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/8/97,32.917,-118.933,940.019,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/9/97,33.883,-118.5,5.727,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/9/97,33.833,-118.633,296.85,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/9/97,33.65,-118.967,21.451,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/11/97,32.65,-121.017,232.837,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/13/97,32.917,-122.133,112.136,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/14/97,34.183,-119.517,333.099,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/14/97,33.883,-120.133,125.324,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/14/97,33.75,-120.417,207.526,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/14/97,33.583,-120.75,424.773,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/14/97,33.25,-121.45,1300.314,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/15/97,34.45,-120.517,991.994,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/15/97,34.317,-120.8,188.756,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/15/97,34.15,-121.15,1381.085,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/15/97,34.283,-120.033,827.95,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/15/97,34.217,-119.417,15.596,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/16/97,33.817,-121.85,57.908,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/17/97,34.05,-122.95,607.06,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/18/97,34.717,-121.55,1754.59,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/18/97,34.383,-122.25,915.235,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/19/97,35.083,-120.783,10.965,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/19/97,35.017,-120.917,2182.652,Euphausia pacifica - All phases and stages
CALCOFI 9704,NEW HORIZON,4/19/97,34.883,-121.2,8574.628,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/23/98,32.95,-117.3,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/23/98,32.917,-117.4,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/23/98,32.85,-117.53,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/23/98,32.683,-117.87,10.303,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/24/98,32.517,-118.22,2.648,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/24/98,32.35,-118.55,6.189,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/24/98,32.183,-118.9,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/24/98,32.017,-119.23,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/24/98,31.85,-119.57,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/25/98,31.517,-120.25,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/27/98,31.75,-121.32,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/28/98,33.183,-118.38,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/28/98,32.917,-118.93,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/28/98,32.65,-119.48,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/28/98,32.417,-119.97,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/28/98,32.083,-120.63,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/29/98,33.883,-118.48,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/29/98,33.817,-118.62,7.35,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/29/98,33.483,-117.77,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/29/98,33.417,-117.9,2.038,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/29/98,33.25,-118.25,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/30/98,33.667,-118.98,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/30/98,33.483,-119.32,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/30/98,33.333,-119.67,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/30/98,33.15,-120,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/31/98,32.983,-120.35,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,1/31/98,32.333,-121.72,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/4/98,33.75,-120.42,3.663,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/4/98,33.583,-120.75,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/4/98,33.25,-121.45,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/5/98,34.267,-120.02,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/5/98,34.233,-119.42,0.678,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/5/98,34.183,-119.52,27.739,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/5/98,33.883,-120.13,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/7/98,34.317,-120.8,4.283,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/7/98,33.817,-121.85,6.95,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/8/98,33.483,-122.53,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/9/98,34.383,-122.25,4.396,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/9/98,34.05,-122.93,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/10/98,35.083,-120.78,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/10/98,35.017,-120.92,12.243,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/10/98,34.883,-121.2,0,Euphausia pacifica - All phases and stages
CALCOFI 9802,DAVID STARR JORDAN,2/10/98,34.717,-121.55,11.868,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/2/98,32.95,-117.3,142.859,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/2/98,32.917,-117.4,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/2/98,32.85,-117.53,13.47,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/3/98,32.683,-117.87,20.123,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/3/98,32.517,-118.22,1374.211,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/3/98,32.35,-118.55,560.341,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/3/98,32.183,-118.9,47.763,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/3/98,32.017,-119.23,16.483,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/4/98,31.85,-119.57,33.927,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/4/98,31.517,-120.25,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/4/98,31.183,-120.92,0.475,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/5/98,30.85,-121.58,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/7/98,32.417,-119.97,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/7/98,32.083,-120.63,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/7/98,31.75,-121.32,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/8/98,33.483,-117.77,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/8/98,33.25,-118.25,94.096,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/8/98,33.183,-118.38,78.993,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/8/98,32.917,-118.93,287.533,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/8/98,32.65,-119.48,4.051,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.883,-118.48,1.269,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.817,-118.63,18.137,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.65,-118.97,390.498,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.483,-119.32,503.234,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.317,-119.67,86.847,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/9/98,33.417,-117.9,35.987,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/10/98,33.15,-120,12.876,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/10/98,32.983,-120.35,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/10/98,32.65,-121.03,2.242,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/10/98,32.317,-121.72,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/13/98,33.75,-120.42,543.146,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/13/98,33.583,-120.75,300.853,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/13/98,33.25,-121.45,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/13/98,32.917,-122.13,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/14/98,34.45,-120.52,120.305,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/14/98,34.283,-120.03,191.83,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/14/98,34.233,-119.42,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/14/98,34.183,-119.52,214.287,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/14/98,33.883,-120.13,96.734,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/15/98,34.317,-120.8,1403.795,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/15/98,34.15,-121.15,72.377,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/15/98,33.817,-121.85,43.612,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/15/98,33.483,-122.53,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/17/98,35.017,-120.92,482.358,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/17/98,34.883,-121.2,144.626,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/17/98,34.717,-121.55,20.776,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/17/98,34.383,-122.25,58.579,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/17/98,34.05,-122.95,0,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/18/98,35.633,-121.28,76.094,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/18/98,35.483,-121.62,881.71,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/18/98,35.317,-121.97,2062.618,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/18/98,35.15,-122.32,30.496,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/18/98,35.083,-120.78,67.549,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/19/98,35.2,-123.77,694.252,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/19/98,34.983,-122.67,28.728,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/19/98,34.65,-123.37,0.479,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/20/98,36.183,-121.73,27.158,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/20/98,36.05,-122.02,1140.596,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/20/98,35.883,-122.37,613.805,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/20/98,35.717,-122.72,463.575,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/20/98,35.55,-123.07,777.289,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.817,-121.98,4221.767,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.783,-122.05,6130.282,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.617,-122.42,93.473,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.45,-122.77,263.825,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.283,-123.13,55.814,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/21/98,36.117,-123.48,2.053,Euphausia pacifica - All phases and stages
CALCOFI 9804,DAVID STARR JORDAN,4/22/98,35.783,-124.2,322.45,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/9/99,32.95,-117.3,0.5,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/9/99,32.917,-117.4,8.11,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/9/99,32.85,-117.533,642.439,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/9/99,32.683,-117.867,97.528,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/10/99,32.517,-118.217,90.009,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/10/99,32.35,-118.55,0.729,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/10/99,32.183,-118.9,0,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/10/99,32.017,-119.233,4.984,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/10/99,31.85,-119.567,610.927,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/11/99,31.517,-120.25,18.882,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/11/99,31.183,-120.917,18.972,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/11/99,30.85,-121.583,0,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/12/99,30.75,-123.333,2.533,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/12/99,30.417,-124,0,Euphausia pacifica - All phases and stages
CALCOFI 9901,ROGER REVELLE,1/13/99,31.083,-122.667,0.531,Euphausia pacifica - All phases and stages
