"Cst_Cnt","Btl_Cnt","Depthm","T_degC","Salnty","ChlorA"
29361,729192,125,9.12,33.922,0.01
29361,729193,137,8.91,33.949,0.01
29361,729194,150,8.66,33.971,0.01
29361,729195,169,8.35,33.995,0.01
29361,729196,199,8.08,34.05,0
29361,729197,200,8.07,34.051,NA
29361,729198,228,7.81,34.079,NA
29361,729199,250,7.82,34.118,NA
29361,729200,269,7.84,34.152,NA
29361,729201,300,7.53,34.177,NA
29361,729202,320,7.28,34.188,NA
29361,729203,379,6.79,34.227,NA
29361,729204,400,6.64,34.246,NA
29361,729205,438,6.39,34.279,NA
29361,729206,500,6.13,34.301,NA
29361,729207,518,6.05,34.308,NA
29362,729208,0,14.06,33.54,0.36
29362,729209,2,14.06,33.545,0.36
29362,729210,10,14.06,33.544,0.37
29362,729211,11,14.06,33.544,0.37
29362,729212,20,14.05,33.543,0.41
29362,729213,30,13.63,33.523,0.43
29362,729214,31,13.55,33.521,0.43
29362,729215,40,12.28,33.521,0.46
29362,729216,49,11.69,33.517,0.26
29362,729217,50,11.63,33.521,0.24
29362,729218,60,11.01,33.587,0.12
29362,729219,70,10.46,33.676,0.06
29362,729220,75,10.3,33.712,0.04
29362,729221,85,10.05,33.772,0.02
29362,729222,100,9.56,33.85,0.01
29362,729223,120,9.24,33.926,0
29362,729224,125,9.2,33.938,0
29362,729225,141,9.1,33.976,0
29362,729226,150,9.04,34.015,0
29362,729227,168,8.87,34.089,0
29362,729228,198,8.41,34.125,0
29362,729229,200,8.39,34.127,NA
29362,729230,230,8.14,34.16,NA
29362,729231,250,7.96,34.18,NA
29362,729232,268,7.81,34.196,NA
29362,729233,300,7.57,34.215,NA
29362,729234,318,7.45,34.224,NA
29362,729235,378,7.03,34.254,NA
29362,729236,400,6.89,34.262,NA
29362,729237,440,6.63,34.276,NA
29362,729238,500,6.25,34.309,NA
29362,729239,518,6.14,34.319,NA
29363,729240,0,14.3,33.58,0.35
29363,729241,1,14.3,33.581,0.35
29363,729242,10,14.3,33.581,0.33
29363,729243,20,14.26,33.58,0.32
29363,729244,21,14.26,33.58,0.32
29363,729245,30,13.78,33.564,0.33
29363,729246,31,13.67,33.56,0.33
29363,729247,40,11.83,33.497,0.37
29363,729248,50,11.36,33.577,0.27
29363,729249,60,11.16,33.614,0.18
29363,729250,70,10.96,33.653,0.14
29363,729251,75,10.83,33.681,0.11
29363,729252,85,10.54,33.747,0.06
29363,729253,99,10.04,33.854,0.01
29363,729254,100,10.01,33.86,0.01
29363,729255,125,9.5,33.969,0
29363,729256,138,9.29,34.005,0
29363,729257,150,9.17,34.041,0
29363,729258,169,9.01,34.094,0
29363,729259,199,8.56,34.151,0
29363,729260,200,8.55,34.151,NA
29363,729261,229,8.23,34.145,NA
29363,729262,250,8.03,34.18,NA
29363,729263,268,7.87,34.214,NA
29363,729264,300,7.61,34.231,NA
29363,729265,319,7.46,34.234,NA
29363,729266,381,7,34.26,NA
29363,729267,400,6.91,34.266,NA
29363,729268,441,6.7,34.278,NA
29363,729269,500,6.24,34.31,NA
29363,729270,512,6.15,34.317,NA
29364,729271,0,14.36,33.57,0.38
29364,729272,1,14.36,33.572,NA
29364,729273,2,14.36,33.572,0.38
29364,729274,10,14.29,33.571,0.36
29364,729275,18,13.92,33.567,0.35
29364,729276,20,13.71,33.55,0.35
29364,729277,28,12.81,33.495,0.35
29364,729278,30,12.63,33.501,0.34
29364,729279,39,11.94,33.556,0.26
29364,729280,49,11.42,33.611,0.22
29364,729281,50,11.37,33.62,0.21
29364,729282,61,10.92,33.721,0.11
29364,729283,69,10.72,33.755,0.07
29364,729284,75,10.59,33.773,0.05
29364,729285,79,10.52,33.784,0.04
29364,729286,94,10.28,33.825,0.03
29364,729287,100,10.12,33.835,0.02
29364,729288,108,9.9,33.85,0.01
29364,729289,122,9.68,33.904,0.01
29364,729290,125,9.63,33.918,0.01
29364,729291,139,9.37,33.983,0
29364,729292,150,9.21,34.022,0
29364,729293,170,8.94,34.078,0
29364,729294,198,8.54,34.136,0
29364,729295,200,8.51,34.14,NA
29364,729296,228,8.09,34.182,NA
29364,729297,250,7.97,34.198,NA
29364,729298,260,7.91,34.205,NA
29365,729299,0,14.88,33.59,0.87
29365,729300,2,14.88,33.599,0.87
29365,729301,9,14.48,33.591,0.61
29365,729302,10,14.47,33.592,0.61
29365,729303,20,14.34,33.587,0.67
29365,729304,29,13.53,33.542,0.45
29365,729305,30,13.43,33.54,0.43
29365,729306,39,12.61,33.538,0.26
29365,729307,49,12.17,33.559,0.26
29365,729308,50,12.11,33.563,0.25
29365,729309,60,11.6,33.612,0.15
29365,729310,70,11.33,33.667,0.09
29365,729311,75,11.15,33.689,0.07
29365,729312,85,10.78,33.734,0.04
29365,729313,99,10.37,33.82,0.02
29365,729314,100,10.35,33.824,0.02
29365,729315,120,10.07,33.886,0.01
29365,729316,125,10.02,33.902,0.01
29365,729317,138,9.88,33.944,0.01
29365,729318,150,9.72,33.979,0.01
29365,729319,169,9.48,34.029,0
29365,729320,200,9.23,34.089,0
29365,729321,228,8.86,34.125,NA
29365,729322,250,8.63,34.152,NA
29365,729323,269,8.45,34.173,NA
29365,729324,300,8.11,34.203,NA
29365,729325,317,7.93,34.216,NA
29365,729326,378,7.34,34.242,NA
29365,729327,400,7.08,34.256,NA
29365,729328,436,6.68,34.281,NA
29365,729329,500,6.24,34.313,NA
29365,729330,522,6.09,34.325,NA
29366,729331,0,14.95,33.63,0.31
29366,729332,1,14.95,33.636,0.31
29366,729333,7,14.8,33.633,0.31
29366,729334,10,14.72,33.626,0.49
29366,729335,12,14.65,33.619,0.63
29366,729336,20,13.95,33.568,1.12
29366,729337,22,13.71,33.557,1.17
29366,729338,30,12.6,33.567,0.62
29366,729339,32,12.35,33.575,0.44
29366,729340,41,11.98,33.591,0.21
29366,729341,50,11.6,33.629,0.14
29366,729342,57,11.3,33.659,0.08
29367,729343,0,14.02,33.55,1.08
29367,729344,1,14.02,33.559,1.08
29367,729345,6,13.95,33.56,1.04
29367,729346,10,13.73,33.559,1.34
29367,729347,11,13.67,33.559,1.42
29367,729348,20,13.26,33.55,1.37
29367,729349,21,13.21,33.549,1.36
29367,729350,30,12.51,33.546,0.64
29367,729351,41,12.23,33.567,0.69
29367,729352,50,12.06,33.589,0.44
29367,729353,52,12.02,33.594,0.39
29368,729354,0,14.99,33.63,0.36
29368,729355,2,14.99,33.632,0.36
29368,729356,10,14.97,33.632,0.39
29368,729357,20,14.73,33.614,0.59
29368,729358,21,14.69,33.611,0.61
29368,729359,30,14.1,33.581,0.57
29368,729360,41,12.75,33.572,0.59
29368,729361,50,12.01,33.575,0.29
29368,729362,51,11.94,33.577,0.25
29368,729363,61,11.29,33.658,0.08
29368,729364,69,11.1,33.694,0.07
29368,729365,75,10.91,33.725,0.05
29368,729366,85,10.6,33.777,0.03
29368,729367,99,10.36,33.829,0.02
29368,729368,100,10.34,33.833,0.02
29368,729369,119,9.95,33.899,0.01
29368,729370,125,9.82,33.925,0.01
29368,729371,138,9.56,33.978,0.01
29368,729372,150,9.41,34.002,0.01
29368,729373,169,9.24,34.036,0
29368,729374,198,9,34.144,0
29368,729375,200,8.98,34.148,NA
29368,729376,228,8.65,34.178,NA
29368,729377,250,8.45,34.187,NA
29368,729378,268,8.31,34.191,NA
29368,729379,300,8.05,34.207,NA
29368,729380,318,7.91,34.216,NA
29368,729381,377,7.39,34.239,NA
29368,729382,400,7.24,34.249,NA
29368,729383,438,7.02,34.266,NA
29368,729384,500,6.61,34.301,NA
29368,729385,522,6.47,34.314,NA
29369,729386,0,13.72,33.53,0.54
29369,729387,1,13.72,33.531,0.54
29369,729388,10,13.72,33.531,0.54
29369,729389,20,13.71,33.534,0.64
29369,729390,30,13.64,33.53,0.65
29369,729391,40,12.98,33.538,0.44
29369,729392,50,11.65,33.517,0.3
29369,729393,61,11.36,33.55,0.25
29369,729394,70,11,33.63,0.16
29369,729395,75,10.83,33.669,0.12
29369,729396,85,10.52,33.737,0.06
29369,729397,100,10.14,33.813,0.03
29369,729398,120,9.77,33.892,0.01
29369,729399,125,9.66,33.903,0.01
29369,729400,139,9.36,33.928,0
29369,729401,150,9.17,33.947,0
29369,729402,179,8.82,34.019,0
29369,729403,199,8.72,34.102,0
29369,729404,200,8.71,34.104,NA
29369,729405,229,8.31,34.122,NA
29369,729406,250,8.11,34.14,NA
29369,729407,268,7.97,34.157,NA
29369,729408,300,7.74,34.194,NA
29369,729409,317,7.63,34.213,NA
29369,729410,376,7.23,34.248,NA
29369,729411,400,6.99,34.264,NA
29369,729412,438,6.62,34.288,NA
29369,729413,500,6.31,34.312,NA
29369,729414,520,6.21,34.32,NA
29370,729415,0,13.84,33.54,0.59
29370,729416,1,13.84,33.55,NA
29370,729417,1,13.84,33.541,0.59
29370,729418,10,13.83,33.542,0.58
29370,729419,12,13.82,33.542,0.57
29370,729420,19,13.79,33.542,0.55
29370,729421,20,13.72,33.545,0.56
29370,729422,25,13.28,33.561,0.58
29370,729423,30,12.9,33.571,0.53
29370,729424,32,12.77,33.576,0.52
29370,729425,39,12.43,33.609,0.61
29370,729426,50,11.13,33.61,0.36
29370,729427,52,10.88,33.617,0.3
29370,729428,62,10.2,33.76,0.16
29370,729429,70,9.98,33.785,0.12
29370,729430,75,9.83,33.812,0.09
29370,729431,84,9.59,33.862,0.03
29370,729432,99,9.35,33.914,0.01
29370,729433,100,9.33,33.917,0.01
29370,729434,118,9.05,33.969,0
29370,729435,125,8.95,33.989,0
29370,729436,139,8.76,34.029,0
29370,729437,150,8.66,34.057,0
29370,729438,169,8.52,34.101,0
29370,729439,198,8.35,34.154,0
29370,729440,200,8.34,34.156,NA
29370,729441,228,8.13,34.177,NA
29370,729442,250,8.01,34.189,NA
29370,729443,268,7.91,34.198,NA
29370,729444,300,7.7,34.215,NA
29370,729445,321,7.55,34.227,NA
29370,729446,379,7.08,34.267,NA
29370,729447,400,6.95,34.276,NA
29370,729448,438,6.71,34.289,NA
29370,729449,500,6.24,34.318,NA
29370,729450,510,6.16,34.323,NA
29371,729451,0,12.98,33.58,0.73
29371,729452,1,12.98,33.585,0.73
29371,729453,5,12.87,33.585,0.58
29371,729454,10,12.85,33.585,0.51
29371,729455,11,12.84,33.585,0.51
29371,729456,20,12.76,33.59,0.52
29371,729457,30,12.68,33.595,0.52
29371,729458,40,12.38,33.611,0.53
29371,729459,50,11.12,33.65,0.23
29371,729460,60,10.51,33.701,0.2
29371,729461,72,10.04,33.824,0.18
29372,729462,0,14.02,33.42,0.69
29372,729463,2,14.02,33.428,0.69
29372,729464,10,13.19,33.41,0.62
29372,729465,20,12.68,33.413,0.64
29372,729466,29,12.18,33.424,0.62
29372,729467,30,12.18,33.435,0.59
29372,729468,38,12.19,33.502,0.38
29372,729469,48,12.16,33.533,0.3
29372,729470,50,12.01,33.523,0.27
29372,729471,59,11.2,33.478,0.16
29372,729472,69,10.66,33.492,0.1
29372,729473,75,10.33,33.535,0.07
29372,729474,84,9.92,33.634,0.04
29372,729475,99,9.74,33.852,0.03
29372,729476,100,9.73,33.858,0.03
29372,729477,119,9.4,33.908,0.02
29372,729478,125,9.28,33.916,0.02
29372,729479,137,9.01,33.931,0.01
29372,729480,150,8.66,33.957,0.01
29372,729481,168,8.23,33.997,0.01
29372,729482,198,7.91,34.043,0.01
29372,729483,200,7.89,34.046,NA
29372,729484,227,7.55,34.078,NA
29372,729485,250,7.26,34.081,NA
29372,729486,267,7.07,34.085,NA
29372,729487,269,7.05,34.082,NA
29372,729488,300,6.84,34.118,NA
29372,729489,318,6.74,34.141,NA
29372,729490,378,6.36,34.173,NA
29372,729491,400,6.23,34.192,NA
29372,729492,437,6.04,34.23,NA
29372,729493,500,5.89,34.298,NA
29372,729494,519,5.84,34.319,NA
29373,729495,0,13.72,33.41,0.62
29373,729496,1,13.72,33.416,0.62
29373,729497,10,13.58,33.421,0.6
29373,729498,19,13.12,33.42,0.54
29373,729499,20,13.06,33.425,0.56
29373,729500,29,12.62,33.487,0.71
29373,729501,30,12.62,33.498,0.71
29373,729502,40,12.6,33.573,0.71
29373,729503,50,12.54,33.606,0.55
29373,729504,59,12.46,33.605,0.31
29373,729505,70,11.09,33.403,0.18
29373,729506,75,10.7,33.399,0.13
29373,729507,85,10.23,33.462,0.06
29373,729508,100,10.12,33.575,0.04
29373,729509,101,10.11,33.582,0.04
29373,729510,121,9.58,33.769,0.01
29373,729511,125,9.47,33.801,0.01
29373,729512,138,9.14,33.889,0.01
29373,729513,150,8.91,33.944,0.01
29373,729514,167,8.61,33.99,0
29373,729515,197,8.03,34,0
29373,729516,200,7.98,34.001,NA
29373,729517,227,7.56,34.019,NA
29373,729518,250,7.37,34.062,NA
29373,729519,267,7.23,34.092,NA
29373,729520,300,6.71,34.095,NA
29373,729521,318,6.44,34.096,NA
29373,729522,378,6.27,34.163,NA
29373,729523,400,6.16,34.188,NA
29373,729524,436,5.97,34.224,NA
29373,729525,500,5.66,34.254,NA
29373,729526,521,5.56,34.264,NA
29374,729527,0,14.98,33.49,0.27
29374,729528,2,14.98,33.491,0.27
29374,729529,10,14.96,33.488,0.28
29374,729530,15,14.93,33.485,0.28
29374,729531,20,14.91,33.484,0.3
29374,729532,30,14.85,33.477,0.35
29374,729533,45,14.67,33.448,0.47
29374,729534,50,14.61,33.439,0.47
29374,729535,55,14.55,33.431,0.46
29374,729536,65,14.5,33.426,0.35
29374,729537,75,14.16,33.411,0.26
29374,729538,76,14.13,33.409,0.25
29374,729539,85,12.4,33.349,0.23
29374,729540,94,11.69,33.347,0.18
29374,729541,100,11.35,33.431,0.13
29374,729542,110,10.89,33.595,0.06
29374,729543,124,10.31,33.685,0.02
29374,729544,125,10.28,33.691,0.02
29374,729545,144,9.77,33.796,0.01
29374,729546,150,9.61,33.837,0.01
29374,729547,168,9.15,33.949,0
29374,729548,199,8.48,34.027,0
29374,729549,200,8.46,34.028,NA
29374,729550,228,7.9,34.034,NA
29374,729551,250,7.54,34.042,NA
29374,729552,270,7.27,34.051,NA
29374,729553,300,6.97,34.07,NA
29374,729554,322,6.81,34.089,NA
29374,729555,377,6.56,34.164,NA
29374,729556,400,6.4,34.184,NA
29374,729557,435,6.15,34.211,NA
29374,729558,500,5.78,34.271,NA
29374,729559,516,5.69,34.286,NA
29375,729560,0,14.92,33.49,0.35
29375,729561,2,14.92,33.493,NA
29375,729562,2,14.92,33.493,0.35
29375,729563,10,14.92,33.492,0.36
29375,729564,20,14.92,33.492,0.36
29375,729565,22,14.92,33.492,0.36
29375,729566,30,14.92,33.495,0.38
29375,729567,34,14.93,33.498,0.39
29375,729568,44,14.96,33.515,0.46
29375,729569,50,14.9,33.507,0.44
29375,729570,52,14.88,33.504,0.43
29375,729571,60,14.36,33.475,0.44
29375,729572,69,12.47,33.374,0.25
29375,729573,75,11.94,33.373,0.16
29375,729574,86,11.51,33.45,0.11
29375,729575,94,11.2,33.501,0.07
29375,729576,100,11.05,33.54,0.05
29375,729577,108,10.84,33.594,0.04
29375,729578,124,10.15,33.725,0.01
29375,729579,125,10.11,33.733,0.01
29375,729580,144,9.54,33.865,0.01
29375,729581,150,9.39,33.888,0.01
29375,729582,169,9.01,33.935,0
29375,729583,198,8.57,33.986,0
29375,729584,200,8.54,33.989,NA
29375,729585,229,8.13,34.013,NA
29375,729586,250,7.84,34.019,NA
29375,729587,268,7.59,34.02,NA
29375,729588,300,7.06,34.022,NA
29375,729589,317,6.79,34.025,NA
29375,729590,379,6.21,34.058,NA
29375,729591,400,6.04,34.076,NA
29375,729592,437,5.79,34.112,NA
29375,729593,500,5.49,34.18,NA
29375,729594,522,5.38,34.204,NA
29376,729595,0,15.36,33.39,0.16
29376,729596,2,15.36,33.391,0.16
29376,729597,10,15.37,33.39,0.17
29376,729598,13,15.37,33.39,0.17
29376,729599,20,15.37,33.39,0.17
29376,729600,28,15.37,33.391,0.17
29376,729601,30,15.37,33.39,0.17
29376,729602,42,15.35,33.387,0.2
29376,729603,50,14.87,33.32,0.32
29376,729604,54,14.59,33.289,0.38
29376,729605,66,14,33.288,0.39
29376,729606,74,13.45,33.246,0.34
29376,729607,75,13.34,33.245,0.33
29376,729608,85,12.38,33.291,0.23
29376,729609,95,12.37,33.416,0.12
29376,729610,100,12.16,33.427,0.09
29376,729611,109,11.58,33.398,0.07
29376,729612,123,10.4,33.296,0.05
29376,729613,125,10.39,33.326,0.05
29376,729614,142,10.35,33.602,0.04
29376,729615,150,10.05,33.679,0.03
29376,729616,169,9.24,33.81,0
29376,729617,197,8.86,33.965,0
29376,729618,200,8.82,33.972,NA
29376,729619,229,8.36,34.001,NA
29376,729620,250,8,34.012,NA
29376,729621,269,7.69,34.019,NA
29376,729622,300,7.29,34.032,NA
29376,729623,321,7.06,34.042,NA
29376,729624,377,6.5,34.091,NA
29376,729625,400,6.23,34.1,NA
29376,729626,436,5.85,34.115,NA
29376,729627,500,5.55,34.179,NA
29376,729628,518,5.46,34.197,NA
29377,729629,0,16.17,33.66,0.15
29377,729630,1,16.17,33.662,0.15
29377,729631,10,16.16,33.659,0.14
29377,729632,15,16.15,33.655,0.14
29377,729633,20,16.13,33.649,0.14
29377,729634,30,16.09,33.638,0.15
29377,729635,45,16.09,33.635,0.15
29377,729636,50,16.08,33.633,0.16
29377,729637,60,16.03,33.619,0.18
29377,729638,74,15.84,33.572,0.21
29377,729639,75,15.84,33.572,0.21
29377,729640,85,15.8,33.573,0.2
29377,729641,95,14.24,33.524,0.21
29377,729642,100,13.85,33.523,0.2
29377,729643,105,13.63,33.522,0.18
29377,729644,116,13.45,33.602,0.13
29377,729645,124,13.14,33.61,0.11
29377,729646,125,13.1,33.609,0.11
29377,729647,137,12.56,33.599,0.06
29377,729648,150,12.08,33.61,0.04
29377,729649,164,11.56,33.642,0.03
29377,729650,195,10,33.796,0.01
29377,729651,200,9.86,33.818,NA
29377,729652,229,9.27,33.919,NA
29377,729653,250,8.79,33.974,NA
29377,729654,269,8.36,34.009,NA
29377,729655,300,7.75,34.022,NA
29377,729656,320,7.41,34.022,NA
29377,729657,381,6.77,34.063,NA
29377,729658,400,6.57,34.071,NA
29377,729659,442,6.17,34.088,NA
29377,729660,500,5.73,34.128,NA
29377,729661,509,5.66,34.135,NA
29378,729662,0,16.01,33.53,0.15
29378,729663,2,16.01,33.536,NA
29378,729664,3,16.01,33.537,0.15
29378,729665,10,16.01,33.538,0.15
29378,729666,11,16.01,33.538,0.15
29378,729667,20,16.05,33.554,0.15
29378,729668,22,16.06,33.559,0.15
29378,729669,30,16.1,33.575,0.16
29378,729670,34,16.13,33.586,0.16
29378,729671,47,16.26,33.646,0.21
29378,729672,50,16.26,33.647,0.21
29378,729673,57,16.27,33.651,0.21
29378,729674,71,16.05,33.608,0.19
29378,729675,75,16.05,33.612,0.2
29378,729676,81,16.05,33.619,0.21
29378,729677,94,14.77,33.652,0.2
29378,729678,100,14.77,33.693,0.2
29378,729679,104,14.77,33.707,0.2
29378,729680,114,14.76,33.851,0.15
29378,729681,120,14.47,33.838,0.12
29378,729682,125,13.98,33.782,0.1
29378,729683,129,13.56,33.735,0.09
29378,729684,148,12.93,33.756,0.06
29378,729685,150,12.8,33.759,0.06
29378,729686,163,11.91,33.779,0.03
29378,729687,195,10.09,33.825,0
29378,729688,200,9.94,33.846,NA
29378,729689,231,9.33,33.964,NA
29378,729690,250,8.93,33.985,NA
29378,729691,267,8.58,33.992,NA
29378,729692,300,7.94,34.021,NA
29378,729693,318,7.62,34.036,NA
29378,729694,379,6.79,34.076,NA
29378,729695,400,6.59,34.091,NA
29378,729696,438,6.27,34.114,NA
29378,729697,500,5.69,34.136,NA
29378,729698,515,5.55,34.142,NA
29379,729699,0,15.41,33.32,0.16
29379,729700,1,15.41,33.325,0.16
29379,729701,10,15.31,33.325,0.16
29379,729702,15,15.25,33.325,0.16
29379,729703,20,15.01,33.298,0.2
29379,729704,29,14.57,33.253,0.28
29379,729705,30,14.57,33.254,0.29
29379,729706,45,14.45,33.281,0.35
29379,729707,50,14.14,33.264,0.37
29379,729708,54,13.92,33.258,0.38
29379,729709,65,14.1,33.34,0.3
29379,729710,74,13.45,33.302,0.27
29379,729711,75,13.36,33.302,0.27
29379,729712,85,12.35,33.31,0.25
29379,729713,96,11.27,33.283,0.16
29379,729714,100,11.03,33.279,0.13
29379,729715,112,10.57,33.272,0.06
29379,729716,125,10.3,33.268,0.04
29379,729717,126,10.28,33.268,0.04
29379,729718,144,9.77,33.295,0.02
29379,729719,150,9.71,33.344,0.02
29379,729720,170,9.61,33.552,0.01
29379,729721,200,9.15,33.828,0.01
29379,729722,231,8.23,33.955,NA
29379,729723,250,7.88,33.988,NA
29379,729724,269,7.58,34,NA
29379,729725,300,6.96,33.995,NA
29379,729726,319,6.61,33.99,NA
29379,729727,374,6.03,34.035,NA
29379,729728,400,5.94,34.074,NA
29379,729729,437,5.87,34.131,NA
29379,729730,500,5.53,34.188,NA
29379,729731,520,5.42,34.206,NA
29380,729732,0,15.07,33.25,0.16
29380,729733,1,15.07,33.256,0.16
29380,729734,10,15.06,33.267,0.16
29380,729735,15,15.06,33.282,0.16
29380,729736,20,14.99,33.288,0.17
29380,729737,30,14.81,33.289,0.2
29380,729738,43,14.53,33.255,0.3
29380,729739,50,14.42,33.259,0.37
29380,729740,54,14.35,33.268,0.4
29380,729741,64,14.01,33.308,0.39
29380,729742,73,13.03,33.308,0.34
29380,729743,75,12.93,33.32,0.31
29380,729744,85,12.45,33.354,0.18
29380,729745,93,11.61,33.294,0.14
29380,729746,100,11.15,33.277,0.1
29380,729747,110,10.71,33.277,0.06
29380,729748,125,10.06,33.284,0.03
29380,729749,129,9.94,33.294,0.03
29380,729750,143,9.8,33.384,0.03
29380,729751,150,9.69,33.445,0.03
29380,729752,169,9.34,33.627,0.01
29380,729753,198,8.84,33.882,0
29380,729754,200,8.8,33.89,NA
29380,729755,228,8.21,33.954,NA
29380,729756,250,7.9,34.004,NA
29380,729757,267,7.69,34.032,NA
29380,729758,300,7.19,34.026,NA
29380,729759,316,6.97,34.019,NA
29380,729760,377,6.57,34.085,NA
29380,729761,400,6.37,34.103,NA
29380,729762,434,6.07,34.128,NA
29380,729763,500,5.72,34.187,NA
29380,729764,519,5.62,34.204,NA
29381,729765,0,14.24,33.39,0.61
29381,729766,2,14.24,33.392,0.61
29381,729767,10,14.18,33.411,0.67
29381,729768,11,14.17,33.414,0.68
29381,729769,20,14.06,33.435,0.66
29381,729770,30,13.96,33.449,0.65
29381,729771,31,13.95,33.45,0.65
29381,729772,41,13.81,33.456,0.58
29381,729773,50,13.53,33.458,0.43
29381,729774,51,13.48,33.458,0.41
29381,729775,61,12.71,33.448,0.27
29381,729776,71,11.94,33.39,0.17
29381,729777,75,11.71,33.389,0.16
29381,729778,85,11.27,33.386,0.14
29381,729779,100,10.88,33.495,0.1
29381,729780,120,10.01,33.655,0.02
29381,729781,125,9.88,33.686,0.02
29381,729782,140,9.57,33.77,0.01
29381,729783,150,9.36,33.828,0.01
29381,729784,171,8.97,33.929,0
29381,729785,200,8.6,33.99,0
29381,729786,201,8.59,33.991,0
29381,729787,231,7.92,34.035,NA
29381,729788,250,7.64,34.05,NA
29381,729789,270,7.37,34.055,NA
29381,729790,300,6.79,34.041,NA
29381,729791,317,6.5,34.036,NA
29381,729792,378,6.24,34.106,NA
29381,729793,400,6.04,34.112,NA
29381,729794,437,5.68,34.12,NA
29381,729795,500,5.36,34.17,NA
29381,729796,509,5.31,34.177,NA
29382,729797,0,14.17,33.38,NA
29382,729798,1,14.17,33.38,NA
29382,729799,1,14.16,33.38,NA
29382,729800,9,14.12,33.388,0.64
29382,729801,10,14.12,33.389,0.64
29382,729802,20,14.11,33.399,0.62
29382,729803,30,14.09,33.408,0.56
29382,729804,40,14.07,33.409,0.49
29382,729805,48,14.04,33.409,0.44
29382,729806,50,14.02,33.41,0.4
29382,729807,55,13.94,33.411,0.28
29382,729808,62,13.79,33.411,0.19
29382,729809,69,13.6,33.409,0.16
29382,729810,75,13.5,33.413,0.15
29382,729811,85,13.22,33.421,0.13
29382,729812,100,12.1,33.433,0.05
29382,729813,101,12.02,33.435,0.04
29382,729814,120,10.96,33.515,0.03
29382,729815,125,10.74,33.553,0.03
29382,729816,138,10.23,33.664,0.02
29382,729817,150,9.84,33.767,0.01
29382,729818,168,9.37,33.912,0
29382,729819,197,8.85,34.088,0
29382,729820,200,8.81,34.097,NA
29382,729821,228,8.49,34.144,NA
29382,729822,250,8.15,34.171,NA
29382,729823,269,7.89,34.19,NA
29382,729824,300,7.72,34.211,NA
29382,729825,320,7.66,34.221,NA
29382,729826,379,7.41,34.246,NA
29382,729827,400,7.24,34.252,NA
29382,729828,439,6.88,34.262,NA
29382,729829,500,6.41,34.283,NA
29382,729830,512,6.32,34.288,NA
29383,729831,0,13.37,33.45,0.8
29383,729832,2,13.37,33.452,0.8
29383,729833,9,13.01,33.463,0.83
29383,729834,10,13,33.469,0.83
29383,729835,19,12.91,33.487,0.79
29383,729836,20,12.9,33.488,0.78
29383,729837,29,12.84,33.491,0.63
29383,729838,30,12.84,33.492,0.62
29383,729839,40,12.76,33.5,0.53
29383,729840,49,12.57,33.49,0.31
29383,729841,50,12.53,33.486,0.3
29383,729842,60,11.97,33.468,0.23
29383,729843,70,11.26,33.538,0.15
